"poseedor / ocupante irregular, usufructo u otro",Cuarto Quintil,0.441055838018656,0.780361285433173,2.2150868549943,2.12203692644835,1.77490096539259,2.16467101126909,2.62233708053827,2.92732510715723,3.01628690212965
"poseedor / ocupante irregular, usufructo u otro",Quinto Quintil,0.12278676731512,0.427680416032672,1.0090721771121,0.900030788034201,1.11953858286142,1.30713665857911,1.73281244933605,1.56589243561029,1.45922489464283
Error estándar
Categoría,Desagregación,2006,2009,2011,2013,2015,2017,2020,2022,2024
propia,Primer Quintil,0.662805885076523,0.692783063277602,0.974533800035715,0.710638472810388,0.513456156477332,0.569109991192818,0.573043944314122,0.503674242645502,0.467871269211173
propia,Segundo Quintil,0.634157797321677,0.719982432201505,0.87528470903635,0.967963971197605,0.641250936314464,0.630928482860327,0.633026007562876,0.539998989552259,0.52479081787169
propia,Tercer Quintil,0.714679202064872,0.75308526866138,1.1448360979557,0.862290523946285,0.691694393754005,0.64427899196744,0.89452164247632,0.59650456532836,0.525589054450393
propia,Cuarto Quintil,0.747154513373971,0.879900623112917,0.960964988917112,0.902873277664185,0.705259339883924,0.964432209730148,1.24638164415956,0.668127089738846,0.57318308390677
propia,Quinto Quintil,1.18126980960369,1.28702176734805,1.43330013379455,1.34504679590464,1.45953549072146,1.33295990526676,1.01104341447353,0.931214541196823,0.705602578818798
arrendada,Primer Quintil,0.41543236002326,0.528109958395362,0.630615279078484,0.448332587257028,0.426406459882855,0.483858911320567,0.465745246037841,0.379976048134267,0.344021036289632
arrendada,Segundo Quintil,0.487129483371973,0.587106635794044,0.655128061771393,0.760456407442689,0.574240926653147,0.57856566272676,0.538515252992511,0.477748783305287,0.489824498072267
arrendada,Tercer Quintil,0.58603323996067,0.660099927335978,0.859636999666691,0.702785840258002,0.721400231122971,0.609757238999009,1.23561564832926,0.590478908270597,0.487813074141741
arrendada,Cuarto Quintil,0.684098759666085,0.748056964948773,0.827328488230705,0.881912559270859,0.675866659730673,1.02262673899531,0.846288166940212,0.706022838130593,0.55953529663384
arrendada,Quinto Quintil,1.18366917595267,1.22945755720139,1.41491014510393,1.24386362731457,1.33412890136242,1.06169423088431,0.978075340390205,1.00719053298235,0.687770498916507
cedida,Primer Quintil,0.60873874463141,0.532345334067941,0.833077728748322,0.597603200003505,0.437271315604448,0.448329327628016,0.436318991705775,0.366279482841492,0.362080102786422
cedida,Segundo Quintil,0.515371514484286,0.525898719206452,0.748071540147066,0.667420262470841,0.458704819902778,0.490248901769519,0.443953881040215,0.347310001961887,0.343720731325448
cedida,Tercer Quintil,0.472291279584169,0.492759374901652,0.856748502701521,0.568282743915915,0.427128141745925,0.493920268490911,0.510303443297744,0.338186975568533,0.334144709631801
cedida,Cuarto Quintil,0.508337933570147,0.536646321415901,0.683928886428475,0.753010250627995,0.441659521311522,0.447082333266735,1.04896817356348,0.360610289499164,0.350969121791422
cedida,Quinto Quintil,0.464027374982834,0.53671021014452,0.672236829996109,0.722600240260363,0.448639877140522,0.73785106651485,0.329389842227101,0.290507986210287,0.312892138026655
"poseedor / ocupante irregular, usufructo u otro",Primer Quintil,0.169042882043868,0.216695899143815,0.369091471657157,0.296575063839555,0.207386235706508,0.240085320547223,0.260560167953372,0.277588982135057,0.279845949262381
"poseedor / ocupante irregular, usufructo u otro",Segundo Quintil,0.159734732005745,0.164341367781162,0.36098537966609,0.296706426888704,0.157147133722901,0.195480580441654,0.234618131071329,0.23967013694346,0.23976166266948
"poseedor / ocupante irregular, usufructo u otro",Tercer Quintil,0.113236496690661,0.129840639419854,0.277121621184051,0.238544680178165,0.129513163119555,0.20232459064573,0.284101767465472,0.23798649199307,0.202894140966237
"poseedor / ocupante irregular, usufructo u otro",Cuarto Quintil,0.103150913491845,0.128886848688126,0.47201244160533,0.179347826633602,0.158586713951081,0.179964036215097,0.198438274674118,0.19310147035867,0.204436830244958
"poseedor / ocupante irregular, usufructo u otro",Quinto Quintil,0.043201886001043,0.0942110258620232,0.214247219264507,0.112742651253939,0.394982378929853,0.142756232526153,0.199405592866242,0.134715694002807,0.138896540738642
Población expandida
Categoría,Desagregación,2006,2009,2011,2013,2015,2017,2020,2022,2024
propia,Primer Quintil,606513,616208,627713,684691,707024,705131,813218,859729,872856
propia,Segundo Quintil,602574,633038,643245,689647,718912,711245,790094,832652,815557
propia,Tercer Quintil,620548,646002,664499,713226,723211,714048,802449,800109,804097
propia,Cuarto Quintil,605819,635723,658730,662234,673999,668504,746336,748858,741081
propia,Quinto Quintil,580694,602515,633472,641727,635339,642249,776550,749294,763546
arrendada,Primer Quintil,87733,119086,131328,135390,158323,183419,230881,206449,191488
arrendada,Segundo Quintil,116767,145684,163057,183345,200734,230327,288847,302491,331226
arrendada,Tercer Quintil,134606,166358,168036,197868,230511,273825,334793,352931,383380
arrendada,Cuarto Quintil,170119,192816,205221,244895,277104,352551,399664,449967,468540
arrendada,Quinto Quintil,233442,265113,288672,348446,382955,439703,450492,544101,540525
cedida,Primer Quintil,188280,200295,215852,215838,220954,262281,214852,245408,256907
cedida,Segundo Quintil,153663,165512,179829,176317,182844,217688,186391,205300,210162
cedida,Tercer Quintil,127819,135170,161660,151839,159007,181101,149670,171294,184980
cedida,Cuarto Quintil,105081,119587,133416,140313,152898,152379,141396,160141,174259
cedida,Quinto Quintil,70865,85302,86628,84144,97131,101861,76883,83960,103312
"poseedor / ocupante irregular, usufructo u otro",Primer Quintil,9679,21571,44845,48652,42769,50753,71253,90695,108255
"poseedor / ocupante irregular, usufructo u otro",Segundo Quintil,7289,13188,33320,39545,24857,38641,58841,71728,71234
"poseedor / ocupante irregular, usufructo u otro",Tercer Quintil,4634,10544,25495,30114,19754,30394,44999,60094,57885
"poseedor / ocupante irregular, usufructo u otro",Cuarto Quintil,3903,7457,22593,22709,19949,25963,34669,40981,43040
"poseedor / ocupante irregular, usufructo u otro",Quinto Quintil,1088,4093,10283,9757,12629,15679,22993,21911,20841
Casos muestrales
Categoría,Desagregación,2006,2009,2011,2013,2015,2017,2020,2022,2024
propia,Primer Quintil,15852,14390,9353,11023,14228,10888,9301,11574,12457
propia,Segundo Quintil,12050,11617,8451,9863,12131,9686,8804,10159,10557
propia,Tercer Quintil,10402,10495,7927,9194,11306,9068,8224,8882,9501
propia,Cuarto Quintil,8095,7770,7427,7899,9402,7866,7329,7482,7881
propia,Quinto Quintil,5708,5033,5870,5815,7727,6724,5795,5395,6181
arrendada,Primer Quintil,1405,1633,1510,1839,2251,1979,2231,2142,2187
arrendada,Segundo Quintil,1597,1690,1732,2171,2664,2430,2633,2839,3289
arrendada,Tercer Quintil,1595,1755,1728,2238,2687,2725,2598,3007,3699
arrendada,Cuarto Quintil,1704,1644,2016,2371,2973,2927,2871,3343,4045
arrendada,Quinto Quintil,1666,1373,2175,2434,3227,3150,2769,3112,3616
cedida,Primer Quintil,4240,4368,2705,3078,3887,3553,2368,3307,3483
cedida,Segundo Quintil,3238,3218,2196,2393,3119,2702,2089,2599,2678
cedida,Tercer Quintil,2496,2515,1802,1913,2621,2250,1627,2134,2276
cedida,Cuarto Quintil,1975,1932,1547,1559,2204,1767,1225,1797,1961
cedida,Quinto Quintil,1166,1030,922,850,1311,1052,637,855,998
"poseedor / ocupante irregular, usufructo u otro",Primer Quintil,163,448,598,704,827,750,784,1178,1439
"poseedor / ocupante irregular, usufructo u otro",Segundo Quintil,126,214,399,528,504,535,632,883,959
"poseedor / ocupante irregular, usufructo u otro",Tercer Quintil,82,173,307,397,377,404,446,674,745
"poseedor / ocupante irregular, usufructo u otro",Cuarto Quintil,63,106,281,309,314,312,363,469,505
"poseedor / ocupante irregular, usufructo u otro",Quinto Quintil,35,56,138,147,127,180,185,225,197
"Fuente: Ministerio de Desarrollo Social y Familia, Encuesta Casen."
